Serial_number:,,,,,
2038114,,,,,
Project ID:,,,,,
,,,,,
Location:,,,,,
LL 5 XS 11 Site #3,,,,,
LEVEL,,,,,
UNIT: m,,,,,
Offset: 0.000000 m,,,,,
TEMPERATURE,,,,,
UNIT: °C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,FILE
8/20/2021,12:10:00 PM,0,0.0378,14.443,Compensated
8/20/2021,12:20:00 PM,0,0.0375,14.47,Compensated
8/20/2021,12:30:00 PM,0,0.0382,14.493,Compensated
8/20/2021,12:40:00 PM,0,0.0379,14.504,Compensated
8/20/2021,12:50:00 PM,0,0.0379,14.502,Compensated
8/20/2021,1:00:00 PM,0,0.038,14.518,Compensated
8/20/2021,1:10:00 PM,0,0.0378,14.535,Compensated
8/20/2021,1:20:00 PM,0,0.0377,14.559,Compensated
8/20/2021,1:30:00 PM,0,0.0388,14.579,Compensated
8/20/2021,1:40:00 PM,0,0.0381,14.598,Compensated
8/20/2021,1:50:00 PM,0,0.0382,14.62,Compensated
8/20/2021,2:00:00 PM,0,0.0384,14.644,Compensated
8/20/2021,2:10:00 PM,0,0.0383,14.674,Compensated
8/20/2021,2:20:00 PM,0,0.0376,14.691,Compensated
8/20/2021,2:30:00 PM,0,0.0389,14.704,Compensated
8/20/2021,2:40:00 PM,0,0.0385,14.719,Compensated
8/20/2021,2:50:00 PM,0,0.0383,14.726,Compensated
8/20/2021,3:00:00 PM,0,0.0382,14.731,Compensated
8/20/2021,3:10:00 PM,0,0.0375,14.734,Compensated
8/20/2021,3:20:00 PM,0,0.0374,14.735,Compensated
8/20/2021,3:30:00 PM,0,0.0371,14.726,Compensated
8/20/2021,3:40:00 PM,0,0.0376,14.723,Compensated
8/20/2021,3:50:00 PM,0,0.037,14.734,Compensated
8/20/2021,4:00:00 PM,0,0.0369,14.744,Compensated
8/20/2021,4:10:00 PM,0,0.0367,14.755,Compensated
8/20/2021,4:20:00 PM,0,0.0363,14.756,Compensated
8/20/2021,4:30:00 PM,0,0.0362,14.752,Compensated
8/20/2021,4:40:00 PM,0,0.036,14.757,Compensated
8/20/2021,4:50:00 PM,0,0.0353,14.764,Compensated
8/20/2021,5:00:00 PM,0,0.0361,14.77,Compensated
8/20/2021,5:10:00 PM,0,0.0361,14.775,Compensated
8/20/2021,5:20:00 PM,0,0.037,14.774,Compensated
8/20/2021,5:30:00 PM,0,0.0356,14.768,Compensated
8/20/2021,5:40:00 PM,0,0.0367,14.757,Compensated
8/20/2021,5:50:00 PM,0,0.0364,14.743,Compensated
8/20/2021,6:00:00 PM,0,0.0351,14.73,Compensated
8/20/2021,6:10:00 PM,0,0.0356,14.711,Compensated
8/20/2021,6:20:00 PM,0,0.0346,14.691,Compensated
8/20/2021,6:30:00 PM,0,0.0352,14.672,Compensated
8/20/2021,6:40:00 PM,0,0.0355,14.653,Compensated
8/20/2021,6:50:00 PM,0,0.0348,14.632,Compensated
8/20/2021,7:00:00 PM,0,0.0345,14.611,Compensated
8/20/2021,7:10:00 PM,0,0.035,14.588,Compensated
8/20/2021,7:20:00 PM,0,0.0345,14.562,Compensated
8/20/2021,7:30:00 PM,0,0.0334,14.534,Compensated
8/20/2021,7:40:00 PM,0,0.0329,14.498,Compensated
8/20/2021,7:50:00 PM,0,0.0327,14.458,Compensated
8/20/2021,8:00:00 PM,0,0.0325,14.416,Compensated
8/20/2021,8:10:00 PM,0,0.0328,14.373,Compensated
8/20/2021,8:20:00 PM,0,0.0322,14.332,Compensated
8/20/2021,8:30:00 PM,0,0.0326,14.302,Compensated
8/20/2021,8:40:00 PM,0,0.0323,14.275,Compensated
8/20/2021,8:50:00 PM,0,0.0322,14.254,Compensated
8/20/2021,9:00:00 PM,0,0.0321,14.236,Compensated
8/20/2021,9:10:00 PM,0,0.0323,14.224,Compensated
8/20/2021,9:20:00 PM,0,0.0325,14.215,Compensated
8/20/2021,9:30:00 PM,0,0.0325,14.203,Compensated
8/20/2021,9:40:00 PM,0,0.0325,14.192,Compensated
8/20/2021,9:50:00 PM,0,0.0318,14.179,Compensated
8/20/2021,10:00:00 PM,0,0.0316,14.168,Compensated
8/20/2021,10:10:00 PM,0,0.0314,14.155,Compensated
8/20/2021,10:20:00 PM,0,0.0314,14.139,Compensated
8/20/2021,10:30:00 PM,0,0.0314,14.127,Compensated
8/20/2021,10:40:00 PM,0,0.0317,14.114,Compensated
8/20/2021,10:50:00 PM,0,0.0316,14.106,Compensated
8/20/2021,11:00:00 PM,0,0.0319,14.101,Compensated
8/20/2021,11:10:00 PM,0,0.0319,14.096,Compensated
8/20/2021,11:20:00 PM,0,0.0324,14.089,Compensated
8/20/2021,11:30:00 PM,0,0.0322,14.085,Compensated
8/20/2021,11:40:00 PM,0,0.0324,14.085,Compensated
8/20/2021,11:50:00 PM,0,0.0323,14.085,Compensated
8/21/2021,12:00:00 AM,0,0.0323,14.09,Compensated
8/21/2021,12:10:00 AM,0,0.0324,14.093,Compensated
8/21/2021,12:20:00 AM,0,0.0328,14.096,Compensated
8/21/2021,12:30:00 AM,0,0.0325,14.096,Compensated
8/21/2021,12:40:00 AM,0,0.032,14.098,Compensated
8/21/2021,12:50:00 AM,0,0.0323,14.099,Compensated
8/21/2021,1:00:00 AM,0,0.0325,14.095,Compensated
8/21/2021,1:10:00 AM,0,0.0326,14.093,Compensated
8/21/2021,1:20:00 AM,0,0.0328,14.09,Compensated
8/21/2021,1:30:00 AM,0,0.0325,14.088,Compensated
8/21/2021,1:40:00 AM,0,0.0329,14.085,Compensated
8/21/2021,1:50:00 AM,0,0.0331,14.085,Compensated
8/21/2021,2:00:00 AM,0,0.0329,14.085,Compensated
8/21/2021,2:10:00 AM,0,0.0333,14.085,Compensated
8/21/2021,2:20:00 AM,0,0.0339,14.082,Compensated
8/21/2021,2:30:00 AM,0,0.0331,14.081,Compensated
8/21/2021,2:40:00 AM,0,0.033,14.077,Compensated
8/21/2021,2:50:00 AM,0,0.033,14.069,Compensated
8/21/2021,3:00:00 AM,0,0.0331,14.058,Compensated
8/21/2021,3:10:00 AM,0,0.0329,14.05,Compensated
8/21/2021,3:20:00 AM,0,0.0336,14.041,Compensated
8/21/2021,3:30:00 AM,0,0.0336,14.031,Compensated
8/21/2021,3:40:00 AM,0,0.0332,14.026,Compensated
8/21/2021,3:50:00 AM,0,0.0338,14.023,Compensated
8/21/2021,4:00:00 AM,0,0.0342,14.023,Compensated
8/21/2021,4:10:00 AM,0,0.0346,14.023,Compensated
8/21/2021,4:20:00 AM,0,0.0343,14.016,Compensated
8/21/2021,4:30:00 AM,0,0.0346,14.003,Compensated
8/21/2021,4:40:00 AM,0,0.0342,13.991,Compensated
8/21/2021,4:50:00 AM,0,0.0343,13.989,Compensated
8/21/2021,5:00:00 AM,0,0.0341,13.98,Compensated
8/21/2021,5:10:00 AM,0,0.0344,13.973,Compensated
8/21/2021,5:20:00 AM,0,0.0347,13.963,Compensated
8/21/2021,5:30:00 AM,0,0.0344,13.957,Compensated
8/21/2021,5:40:00 AM,0,0.0349,13.951,Compensated
8/21/2021,5:50:00 AM,0,0.0348,13.95,Compensated
8/21/2021,6:00:00 AM,0,0.0341,13.945,Compensated
8/21/2021,6:10:00 AM,0,0.0351,13.938,Compensated
8/21/2021,6:20:00 AM,0,0.0353,13.936,Compensated
8/21/2021,6:30:00 AM,0,0.0354,13.937,Compensated
8/21/2021,6:40:00 AM,0,0.0354,13.94,Compensated
8/21/2021,6:50:00 AM,0,0.036,13.949,Compensated
8/21/2021,7:00:00 AM,0,0.0349,13.95,Compensated
8/21/2021,7:10:00 AM,0,0.0348,13.95,Compensated
8/21/2021,7:20:00 AM,0,0.036,13.957,Compensated
8/21/2021,7:30:00 AM,0,0.0362,13.964,Compensated
8/21/2021,7:40:00 AM,0,0.0361,13.972,Compensated
8/21/2021,7:50:00 AM,0,0.0364,13.976,Compensated
8/21/2021,8:00:00 AM,0,0.036,13.979,Compensated
8/21/2021,8:10:00 AM,0,0.0367,13.983,Compensated
8/21/2021,8:20:00 AM,0,0.0366,13.983,Compensated
8/21/2021,8:30:00 AM,0,0.0363,13.99,Compensated
8/21/2021,8:40:00 AM,0,0.0368,14.01,Compensated
8/21/2021,8:50:00 AM,0,0.0372,14.024,Compensated
8/21/2021,9:00:00 AM,0,0.0377,14.034,Compensated
8/21/2021,9:10:00 AM,0,0.0372,14.048,Compensated
8/21/2021,9:20:00 AM,0,0.0369,14.072,Compensated
8/21/2021,9:30:00 AM,0,0.0377,14.1,Compensated
8/21/2021,9:40:00 AM,0,0.0377,14.121,Compensated
8/21/2021,9:50:00 AM,0,0.0378,14.142,Compensated
8/21/2021,10:00:00 AM,0,0.0379,14.155,Compensated
8/21/2021,10:10:00 AM,0,0.0387,14.172,Compensated
8/21/2021,10:20:00 AM,0,0.0394,14.188,Compensated
8/21/2021,10:30:00 AM,0,0.0378,14.217,Compensated
8/21/2021,10:40:00 AM,0,0.0385,14.241,Compensated
8/21/2021,10:50:00 AM,0,0.0383,14.26,Compensated
8/21/2021,11:00:00 AM,0,0.039,14.264,Compensated
8/21/2021,11:10:00 AM,0,0.0389,14.27,Compensated
8/21/2021,11:20:00 AM,0,0.0387,14.28,Compensated
8/21/2021,11:30:00 AM,0,0.0393,14.288,Compensated
8/21/2021,11:40:00 AM,0,0.0391,14.29,Compensated
8/21/2021,11:50:00 AM,0,0.0392,14.288,Compensated
8/21/2021,12:00:00 PM,0,0.0395,14.286,Compensated
8/21/2021,12:10:00 PM,0,0.0395,14.293,Compensated
8/21/2021,12:20:00 PM,0,0.0397,14.309,Compensated
8/21/2021,12:30:00 PM,0,0.0396,14.331,Compensated
8/21/2021,12:40:00 PM,0,0.0399,14.354,Compensated
8/21/2021,12:50:00 PM,0,0.0411,14.379,Compensated
8/21/2021,1:00:00 PM,0,0.0397,14.405,Compensated
8/21/2021,1:10:00 PM,0,0.0401,14.435,Compensated
8/21/2021,1:20:00 PM,0,0.0387,14.456,Compensated
8/21/2021,1:30:00 PM,0,0.0392,14.475,Compensated
8/21/2021,1:40:00 PM,0,0.0395,14.497,Compensated
8/21/2021,1:50:00 PM,0,0.0394,14.512,Compensated
8/21/2021,2:00:00 PM,0,0.0393,14.534,Compensated
8/21/2021,2:10:00 PM,0,0.0399,14.558,Compensated
8/21/2021,2:20:00 PM,0,0.0395,14.581,Compensated
8/21/2021,2:30:00 PM,0,0.0391,14.594,Compensated
8/21/2021,2:40:00 PM,0,0.0395,14.598,Compensated
8/21/2021,2:50:00 PM,0,0.0394,14.601,Compensated
8/21/2021,3:00:00 PM,0,0.0392,14.601,Compensated
8/21/2021,3:10:00 PM,0,0.0381,14.603,Compensated
8/21/2021,3:20:00 PM,0,0.0383,14.613,Compensated
8/21/2021,3:30:00 PM,0,0.0385,14.624,Compensated
8/21/2021,3:40:00 PM,0,0.0385,14.632,Compensated
8/21/2021,3:50:00 PM,0,0.0384,14.636,Compensated
8/21/2021,4:00:00 PM,0,0.0387,14.641,Compensated
8/21/2021,4:10:00 PM,0,0.0379,14.654,Compensated
8/21/2021,4:20:00 PM,0,0.0376,14.662,Compensated
8/21/2021,4:30:00 PM,0,0.0377,14.664,Compensated
8/21/2021,4:40:00 PM,0,0.0369,14.664,Compensated
8/21/2021,4:50:00 PM,0,0.0367,14.666,Compensated
8/21/2021,5:00:00 PM,0,0.0368,14.672,Compensated
8/21/2021,5:10:00 PM,0,0.037,14.676,Compensated
8/21/2021,5:20:00 PM,0,0.037,14.674,Compensated
8/21/2021,5:30:00 PM,0,0.0368,14.664,Compensated
8/21/2021,5:40:00 PM,0,0.0362,14.648,Compensated
8/21/2021,5:50:00 PM,0,0.0361,14.633,Compensated
8/21/2021,6:00:00 PM,0,0.0357,14.616,Compensated
8/21/2021,6:10:00 PM,0,0.0354,14.596,Compensated
8/21/2021,6:20:00 PM,0,0.0352,14.574,Compensated
8/21/2021,6:30:00 PM,0,0.0349,14.549,Compensated
8/21/2021,6:40:00 PM,0,0.0348,14.52,Compensated
8/21/2021,6:50:00 PM,0,0.0349,14.49,Compensated
8/21/2021,7:00:00 PM,0,0.0343,14.457,Compensated
8/21/2021,7:10:00 PM,0,0.0344,14.419,Compensated
8/21/2021,7:20:00 PM,0,0.0336,14.378,Compensated
8/21/2021,7:30:00 PM,0,0.0332,14.333,Compensated
8/21/2021,7:40:00 PM,0,0.0325,14.284,Compensated
8/21/2021,7:50:00 PM,0,0.0328,14.234,Compensated
8/21/2021,8:00:00 PM,0,0.032,14.192,Compensated
8/21/2021,8:10:00 PM,0,0.0318,14.151,Compensated
8/21/2021,8:20:00 PM,0,0.032,14.118,Compensated
8/21/2021,8:30:00 PM,0,0.0313,14.08,Compensated
8/21/2021,8:40:00 PM,0,0.0309,14.042,Compensated
8/21/2021,8:50:00 PM,0,0.0306,14.009,Compensated
8/21/2021,9:00:00 PM,0,0.0304,13.977,Compensated
8/21/2021,9:10:00 PM,0,0.0304,13.939,Compensated
8/21/2021,9:20:00 PM,0,0.0302,13.912,Compensated
8/21/2021,9:30:00 PM,0,0.0304,13.884,Compensated
8/21/2021,9:40:00 PM,0,0.0303,13.86,Compensated
8/21/2021,9:50:00 PM,0,0.03,13.836,Compensated
8/21/2021,10:00:00 PM,0,0.0307,13.816,Compensated
8/21/2021,10:10:00 PM,0,0.0307,13.798,Compensated
8/21/2021,10:20:00 PM,0,0.0306,13.783,Compensated
8/21/2021,10:30:00 PM,0,0.031,13.777,Compensated
8/21/2021,10:40:00 PM,0,0.031,13.774,Compensated
8/21/2021,10:50:00 PM,0,0.0309,13.775,Compensated
8/21/2021,11:00:00 PM,0,0.0312,13.777,Compensated
8/21/2021,11:10:00 PM,0,0.0314,13.783,Compensated
8/21/2021,11:20:00 PM,0,0.0314,13.788,Compensated
8/21/2021,11:30:00 PM,0,0.0313,13.795,Compensated
8/21/2021,11:40:00 PM,0,0.0312,13.801,Compensated
8/21/2021,11:50:00 PM,0,0.0313,13.808,Compensated
8/22/2021,12:00:00 AM,0,0.0313,13.814,Compensated
8/22/2021,12:10:00 AM,0,0.0314,13.818,Compensated
8/22/2021,12:20:00 AM,0,0.0316,13.822,Compensated
8/22/2021,12:30:00 AM,0,0.0318,13.827,Compensated
8/22/2021,12:40:00 AM,0,0.0315,13.836,Compensated
8/22/2021,12:50:00 AM,0,0.0321,13.831,Compensated
8/22/2021,1:00:00 AM,0,0.0319,13.826,Compensated
8/22/2021,1:10:00 AM,0,0.0319,13.828,Compensated
8/22/2021,1:20:00 AM,0,0.0323,13.822,Compensated
8/22/2021,1:30:00 AM,0,0.0319,13.816,Compensated
8/22/2021,1:40:00 AM,0,0.0324,13.815,Compensated
8/22/2021,1:50:00 AM,0,0.0323,13.808,Compensated
8/22/2021,2:00:00 AM,0,0.0326,13.802,Compensated
8/22/2021,2:10:00 AM,0,0.0328,13.798,Compensated
8/22/2021,2:20:00 AM,0,0.0328,13.788,Compensated
8/22/2021,2:30:00 AM,0,0.0325,13.777,Compensated
8/22/2021,2:40:00 AM,0,0.0324,13.764,Compensated
8/22/2021,2:50:00 AM,0,0.032,13.753,Compensated
8/22/2021,3:00:00 AM,0,0.0323,13.738,Compensated
8/22/2021,3:10:00 AM,0,0.0329,13.72,Compensated
8/22/2021,3:20:00 AM,0,0.0308,13.704,Compensated
8/22/2021,3:30:00 AM,0,0.0317,13.693,Compensated
8/22/2021,3:40:00 AM,0,0.0323,13.677,Compensated
8/22/2021,3:50:00 AM,0,0.0327,13.669,Compensated
8/22/2021,4:00:00 AM,0,0.0321,13.659,Compensated
8/22/2021,4:10:00 AM,0,0.0323,13.652,Compensated
8/22/2021,4:20:00 AM,0,0.0325,13.649,Compensated
8/22/2021,4:30:00 AM,0,0.0323,13.647,Compensated
8/22/2021,4:40:00 AM,0,0.0322,13.644,Compensated
8/22/2021,4:50:00 AM,0,0.0322,13.642,Compensated
8/22/2021,5:00:00 AM,0,0.0325,13.636,Compensated
8/22/2021,5:10:00 AM,0,0.0328,13.631,Compensated
8/22/2021,5:20:00 AM,0,0.0325,13.635,Compensated
8/22/2021,5:30:00 AM,0,0.0326,13.623,Compensated
8/22/2021,5:40:00 AM,0,0.0324,13.61,Compensated
8/22/2021,5:50:00 AM,0,0.0327,13.601,Compensated
8/22/2021,6:00:00 AM,0,0.0323,13.592,Compensated
8/22/2021,6:10:00 AM,0,0.033,13.591,Compensated
8/22/2021,6:20:00 AM,0,0.0332,13.59,Compensated
8/22/2021,6:30:00 AM,0,0.0333,13.588,Compensated
8/22/2021,6:40:00 AM,0,0.0335,13.586,Compensated
8/22/2021,6:50:00 AM,0,0.0335,13.588,Compensated
8/22/2021,7:00:00 AM,0,0.0334,13.59,Compensated
8/22/2021,7:10:00 AM,0,0.0338,13.596,Compensated
8/22/2021,7:20:00 AM,0,0.0334,13.602,Compensated
8/22/2021,7:30:00 AM,0,0.0335,13.61,Compensated
8/22/2021,7:40:00 AM,0,0.034,13.618,Compensated
8/22/2021,7:50:00 AM,0,0.0341,13.63,Compensated
8/22/2021,8:00:00 AM,0,0.034,13.641,Compensated
8/22/2021,8:10:00 AM,0,0.0348,13.654,Compensated
8/22/2021,8:20:00 AM,0,0.0344,13.66,Compensated
8/22/2021,8:30:00 AM,0,0.0346,13.672,Compensated
8/22/2021,8:40:00 AM,0,0.035,13.691,Compensated
8/22/2021,8:50:00 AM,0,0.0355,13.706,Compensated
8/22/2021,9:00:00 AM,0,0.0355,13.728,Compensated
8/22/2021,9:10:00 AM,0,0.0361,13.751,Compensated
8/22/2021,9:20:00 AM,0,0.0361,13.772,Compensated
8/22/2021,9:30:00 AM,0,0.0363,13.791,Compensated
8/22/2021,9:40:00 AM,0,0.0364,13.81,Compensated
8/22/2021,9:50:00 AM,0,0.0363,13.828,Compensated
8/22/2021,10:00:00 AM,0,0.0367,13.842,Compensated
8/22/2021,10:10:00 AM,0,0.0363,13.854,Compensated
8/22/2021,10:20:00 AM,0,0.0361,13.871,Compensated
8/22/2021,10:30:00 AM,0,0.0369,13.884,Compensated
8/22/2021,10:40:00 AM,0,0.0365,13.896,Compensated
8/22/2021,10:50:00 AM,0,0.0371,13.912,Compensated
8/22/2021,11:00:00 AM,0,0.037,13.925,Compensated
8/22/2021,11:10:00 AM,0,0.0372,13.941,Compensated
8/22/2021,11:20:00 AM,0,0.0374,13.961,Compensated
8/22/2021,11:30:00 AM,0,0.0369,13.977,Compensated
8/22/2021,11:40:00 AM,0,0.0378,13.998,Compensated
8/22/2021,11:50:00 AM,0,0.0381,14.02,Compensated
8/22/2021,12:00:00 PM,0,0.038,14.044,Compensated
8/22/2021,12:10:00 PM,0,0.038,14.069,Compensated
8/22/2021,12:20:00 PM,0,0.0376,14.092,Compensated
8/22/2021,12:30:00 PM,0,0.0373,14.115,Compensated
8/22/2021,12:40:00 PM,0,0.0382,14.136,Compensated
8/22/2021,12:50:00 PM,0,0.0375,14.154,Compensated
8/22/2021,1:00:00 PM,0,0.0371,14.172,Compensated
8/22/2021,1:10:00 PM,0,0.0371,14.184,Compensated
8/22/2021,1:20:00 PM,0,0.0368,14.198,Compensated
8/22/2021,1:30:00 PM,0,0.0373,14.211,Compensated
8/22/2021,1:40:00 PM,0,0.0372,14.217,Compensated
8/22/2021,1:50:00 PM,0,0.0367,14.226,Compensated
8/22/2021,2:00:00 PM,0,0.0372,14.241,Compensated
8/22/2021,2:10:00 PM,0,0.0377,14.256,Compensated
8/22/2021,2:20:00 PM,0,0.0371,14.261,Compensated
8/22/2021,2:30:00 PM,0,0.0374,14.267,Compensated
8/22/2021,2:40:00 PM,0,0.0372,14.273,Compensated
8/22/2021,2:50:00 PM,0,0.0371,14.283,Compensated
8/22/2021,3:00:00 PM,0,0.0372,14.293,Compensated
8/22/2021,3:10:00 PM,0,0.0372,14.3,Compensated
8/22/2021,3:20:00 PM,0,0.0376,14.313,Compensated
8/22/2021,3:30:00 PM,0,0.037,14.32,Compensated
8/22/2021,3:40:00 PM,0,0.0362,14.323,Compensated
8/22/2021,3:50:00 PM,0,0.0361,14.327,Compensated
8/22/2021,4:00:00 PM,0,0.0357,14.339,Compensated
8/22/2021,4:10:00 PM,0,0.0356,14.345,Compensated
8/22/2021,4:20:00 PM,0,0.0364,14.343,Compensated
8/22/2021,4:30:00 PM,0,0.0358,14.329,Compensated
8/22/2021,4:40:00 PM,0,0.0362,14.311,Compensated
8/22/2021,4:50:00 PM,0,0.0351,14.292,Compensated
8/22/2021,5:00:00 PM,0,0.0352,14.277,Compensated
8/22/2021,5:10:00 PM,0,0.0356,14.265,Compensated
8/22/2021,5:20:00 PM,0,0.0351,14.251,Compensated
8/22/2021,5:30:00 PM,0,0.0339,14.232,Compensated
8/22/2021,5:40:00 PM,0,0.0343,14.207,Compensated
8/22/2021,5:50:00 PM,0,0.0335,14.184,Compensated
8/22/2021,6:00:00 PM,0,0.0331,14.165,Compensated
8/22/2021,6:10:00 PM,0,0.0327,14.147,Compensated
8/22/2021,6:20:00 PM,0,0.0318,14.134,Compensated
8/22/2021,6:30:00 PM,0,0.0316,14.112,Compensated
8/22/2021,6:40:00 PM,0,0.0319,14.088,Compensated
8/22/2021,6:50:00 PM,0,0.0307,14.07,Compensated
8/22/2021,7:00:00 PM,0,0.0312,14.044,Compensated
8/22/2021,7:10:00 PM,0,0.0304,14.019,Compensated
8/22/2021,7:20:00 PM,0,0.0299,13.989,Compensated
8/22/2021,7:30:00 PM,0,0.0296,13.956,Compensated
8/22/2021,7:40:00 PM,0,0.0287,13.914,Compensated
8/22/2021,7:50:00 PM,0,0.0283,13.872,Compensated
8/22/2021,8:00:00 PM,0,0.0283,13.828,Compensated
8/22/2021,8:10:00 PM,0,0.0283,13.786,Compensated
8/22/2021,8:20:00 PM,0,0.0283,13.747,Compensated
8/22/2021,8:30:00 PM,0,0.0276,13.713,Compensated
8/22/2021,8:40:00 PM,0,0.0277,13.677,Compensated
8/22/2021,8:50:00 PM,0,0.0271,13.64,Compensated
8/22/2021,9:00:00 PM,0,0.027,13.601,Compensated
8/22/2021,9:10:00 PM,0,0.0268,13.566,Compensated
8/22/2021,9:20:00 PM,0,0.0265,13.529,Compensated
8/22/2021,9:30:00 PM,0,0.0262,13.484,Compensated
8/22/2021,9:40:00 PM,0,0.0255,13.448,Compensated
8/22/2021,9:50:00 PM,0,0.0261,13.402,Compensated
8/22/2021,10:00:00 PM,0,0.0255,13.36,Compensated
8/22/2021,10:10:00 PM,0,0.0256,13.327,Compensated
8/22/2021,10:20:00 PM,0,0.0252,13.301,Compensated
8/22/2021,10:30:00 PM,0,0.0246,13.264,Compensated
8/22/2021,10:40:00 PM,0,0.0243,13.239,Compensated
8/22/2021,10:50:00 PM,0,0.0246,13.211,Compensated
8/22/2021,11:00:00 PM,0,0.0234,13.181,Compensated
8/22/2021,11:10:00 PM,0,0.0243,13.149,Compensated
8/22/2021,11:20:00 PM,0,0.0234,13.119,Compensated
8/22/2021,11:30:00 PM,0,0.0242,13.081,Compensated
8/22/2021,11:40:00 PM,0,0.0233,13.045,Compensated
8/22/2021,11:50:00 PM,0,0.0237,13.024,Compensated
8/23/2021,12:00:00 AM,0,0.0241,13.005,Compensated
8/23/2021,12:10:00 AM,0,0.023,12.978,Compensated
8/23/2021,12:20:00 AM,0,0.0236,12.96,Compensated
8/23/2021,12:30:00 AM,0,0.0237,12.932,Compensated
8/23/2021,12:40:00 AM,0,0.0233,12.907,Compensated
8/23/2021,12:50:00 AM,0,0.0231,12.886,Compensated
8/23/2021,1:00:00 AM,0,0.0233,12.869,Compensated
8/23/2021,1:10:00 AM,0,0.0226,12.854,Compensated
8/23/2021,1:20:00 AM,0,0.0229,12.816,Compensated
8/23/2021,1:30:00 AM,0,0.0229,12.804,Compensated
8/23/2021,1:40:00 AM,0,0.0223,12.784,Compensated
8/23/2021,1:50:00 AM,0,0.0229,12.753,Compensated
8/23/2021,2:00:00 AM,0,0.0224,12.731,Compensated
8/23/2021,2:10:00 AM,0,0.0226,12.706,Compensated
8/23/2021,2:20:00 AM,0,0.0226,12.684,Compensated
8/23/2021,2:30:00 AM,0,0.0219,12.661,Compensated
8/23/2021,2:40:00 AM,0,0.0224,12.632,Compensated
8/23/2021,2:50:00 AM,0,0.0221,12.61,Compensated
8/23/2021,3:00:00 AM,0,0.0217,12.582,Compensated
8/23/2021,3:10:00 AM,0,0.0221,12.549,Compensated
8/23/2021,3:20:00 AM,0,0.0219,12.534,Compensated
8/23/2021,3:30:00 AM,0,0.0216,12.515,Compensated
8/23/2021,3:40:00 AM,0,0.0221,12.48,Compensated
8/23/2021,3:50:00 AM,0,0.0212,12.459,Compensated
8/23/2021,4:00:00 AM,0,0.0219,12.433,Compensated
8/23/2021,4:10:00 AM,0,0.0217,12.415,Compensated
8/23/2021,4:20:00 AM,0,0.0217,12.386,Compensated
8/23/2021,4:30:00 AM,0,0.0214,12.359,Compensated
8/23/2021,4:40:00 AM,0,0.021,12.33,Compensated
8/23/2021,4:50:00 AM,0,0.0209,12.299,Compensated
8/23/2021,5:00:00 AM,0,0.0208,12.271,Compensated
8/23/2021,5:10:00 AM,0,0.0208,12.245,Compensated
8/23/2021,5:20:00 AM,0,0.0212,12.234,Compensated
8/23/2021,5:30:00 AM,0,0.0207,12.198,Compensated
8/23/2021,5:40:00 AM,0,0.0209,12.18,Compensated
8/23/2021,5:50:00 AM,0,0.0212,12.162,Compensated
8/23/2021,6:00:00 AM,0,0.0199,12.133,Compensated
8/23/2021,6:10:00 AM,0,0.0206,12.105,Compensated
8/23/2021,6:20:00 AM,0,0.0211,12.081,Compensated
8/23/2021,6:30:00 AM,0,0.0206,12.065,Compensated
8/23/2021,6:40:00 AM,0,0.0213,12.046,Compensated
8/23/2021,6:50:00 AM,0,0.022,12.033,Compensated
8/23/2021,7:00:00 AM,0,0.022,12.031,Compensated
8/23/2021,7:10:00 AM,0,0.0231,12.037,Compensated
8/23/2021,7:20:00 AM,0,0.0237,12.044,Compensated
8/23/2021,7:30:00 AM,0,0.0237,12.063,Compensated
8/23/2021,7:40:00 AM,0,0.0247,12.09,Compensated
8/23/2021,7:50:00 AM,0,0.0251,12.112,Compensated
8/23/2021,8:00:00 AM,0,0.0255,12.143,Compensated
8/23/2021,8:10:00 AM,0,0.0263,12.183,Compensated
8/23/2021,8:20:00 AM,0,0.0262,12.223,Compensated
8/23/2021,8:30:00 AM,0,0.0274,12.258,Compensated
8/23/2021,8:40:00 AM,0,0.0282,12.281,Compensated
8/23/2021,8:50:00 AM,0,0.0288,12.328,Compensated
8/23/2021,9:00:00 AM,0,0.0296,12.378,Compensated
8/23/2021,9:10:00 AM,0,0.0307,12.418,Compensated
8/23/2021,9:20:00 AM,0,0.0313,12.457,Compensated
8/23/2021,9:30:00 AM,0,0.0314,12.481,Compensated
8/23/2021,9:40:00 AM,0,0.032,12.527,Compensated
8/23/2021,9:50:00 AM,0,0.0322,12.568,Compensated
8/23/2021,10:00:00 AM,0,0.0335,12.613,Compensated
8/23/2021,10:10:00 AM,0,0.0336,12.658,Compensated
8/23/2021,10:20:00 AM,0,0.0341,12.705,Compensated
8/23/2021,10:30:00 AM,0,0.034,12.753,Compensated
8/23/2021,10:40:00 AM,0,0.0345,12.793,Compensated
8/23/2021,10:50:00 AM,0,0.0353,12.836,Compensated
8/23/2021,11:00:00 AM,0,0.035,12.874,Compensated
8/23/2021,11:10:00 AM,0,0.0359,12.919,Compensated
8/23/2021,11:20:00 AM,0,0.036,12.965,Compensated
8/23/2021,11:30:00 AM,0,0.0373,13.011,Compensated
8/23/2021,11:40:00 AM,0,0.0379,13.06,Compensated
8/23/2021,11:50:00 AM,0,0.0377,13.1,Compensated
8/23/2021,12:00:00 PM,0,0.0375,13.131,Compensated
8/23/2021,12:10:00 PM,0,0.0364,13.173,Compensated
